x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,y
55,technician,married,primary,yes,no,may,phone,452,2,999,0,1.1,93.994,-36.4,4.857,5191,FALSE
44,housemaid,married,primary,yes,no,may,cell,31,1,999,1,-1.8,92.893,-46.2,1.281,5099.1,FALSE
64,housemaid,married,primary,no,yes,dec,cell,501,1,6,1,-3,92.713,-33,0.714,5023.5,FALSE
50,entrepreneur,married,middle,yes,no,may,phone,215,2,999,0,1.1,93.994,-36.4,4.857,5191,FALSE
42,entrepreneur,married,high,yes,no,jul,cell,247,1,999,0,1.4,93.918,-42.7,4.96,5228.1,FALSE
35,blue-collar,married,middle,no,no,jul,cell,1399,1,999,0,1.4,93.918,-42.7,4.963,5228.1,TRUE
32,services,married,high,yes,no,nov,cell,121,1,999,0,-0.1,93.2,-42,4.153,5195.8,FALSE
47,management,divorced,university,yes,no,jun,phone,99,2,999,0,1.4,94.465,-41.8,4.959,5228.1,FALSE
35,blue-collar,single,high,yes,no,may,phone,245,3,999,0,1.1,93.994,-36.4,4.856,5191,FALSE
28,services,married,high,yes,no,may,phone,322,2,999,0,1.1,93.994,-36.4,4.858,5191,FALSE
34,blue-collar,married,middle,yes,no,aug,cell,298,2,999,0,-1.7,94.027,-38.3,0.886,4991.6,FALSE
34,housemaid,married,high,yes,no,may,cell,106,1,999,1,-1.8,92.893,-46.2,1.25,5099.1,FALSE
51,admin,divorced,high,yes,no,nov,cell,283,1,3,7,-1.1,94.767,-50.8,1.049,4963.6,FALSE
33,blue-collar,single,middle,no,no,may,cell,1075,1,999,1,-1.8,92.893,-46.2,1.266,5099.1,TRUE
25,student,single,university,no,no,aug,cell,75,1,999,0,-2.9,92.201,-31.4,0.851,5076.2,FALSE
40,entrepreneur,married,middle,yes,no,nov,cell,67,1,999,1,-0.1,93.2,-42,4.153,5195.8,FALSE
19,student,single,middle,no,no,apr,cell,165,3,999,0,-1.8,93.075,-47.1,1.41,5099.1,FALSE
53,admin,married,university,yes,no,aug,cell,79,2,999,0,1.4,93.444,-36.1,4.965,5228.1,FALSE
23,unemployed,single,university,yes,no,jul,cell,119,1,999,0,1.4,93.918,-42.7,4.962,5228.1,FALSE
31,technician,single,university,yes,no,may,cell,1313,7,999,1,-1.8,92.893,-46.2,1.25,5099.1,TRUE
37,admin,single,high,yes,yes,may,phone,123,2,999,0,1.1,93.994,-36.4,4.857,5191,FALSE
57,management,married,university,yes,yes,nov,cell,22,2,999,1,-0.1,93.2,-42,4.021,5195.8,FALSE
37,admin,married,university,no,no,jun,phone,198,6,999,0,1.4,94.465,-41.8,4.961,5228.1,FALSE
25,admin,single,high,no,no,may,phone,128,8,999,0,-1.8,92.893,-46.2,1.313,5099.1,FALSE
35,self-employed,married,university,yes,no,aug,cell,884,2,999,0,1.4,93.444,-36.1,4.964,5228.1,TRUE
25,self-employed,single,unknown,no,no,apr,cell,131,2,999,1,-1.8,93.749,-34.6,0.643,5008.7,FALSE
58,management,married,university,no,no,jun,phone,25,2,999,0,1.4,94.465,-41.8,4.958,5228.1,FALSE
25,technician,married,professional,no,no,jul,cell,71,3,999,0,1.4,93.918,-42.7,4.963,5228.1,FALSE
42,housemaid,divorced,primary,yes,no,apr,phone,271,1,999,1,-1.8,93.749,-34.6,0.642,5008.7,FALSE
56,admin,married,university,yes,no,aug,cell,153,4,999,0,1.4,93.444,-36.1,4.966,5228.1,FALSE
42,housemaid,married,primary,yes,no,aug,cell,173,1,999,0,1.4,93.444,-36.1,4.965,5228.1,FALSE
60,retired,divorced,high,yes,yes,jul,cell,102,2,999,0,1.4,93.918,-42.7,4.961,5228.1,FALSE
47,self-employed,married,middle,yes,no,aug,cell,146,1,999,0,1.4,93.444,-36.1,4.966,5228.1,FALSE
51,services,married,professional,no,no,may,phone,158,5,999,0,1.1,93.994,-36.4,4.858,5191,FALSE
35,services,single,high,yes,no,jun,phone,437,2,999,0,1.4,94.465,-41.8,4.961,5228.1,FALSE
54,management,married,university,yes,no,may,phone,127,4,999,0,1.1,93.994,-36.4,4.86,5191,FALSE
41,management,married,university,yes,no,nov,cell,155,1,999,1,-0.1,93.2,-42,4.191,5195.8,FALSE
36,services,married,high,yes,yes,jul,phone,576,17,999,0,1.4,93.918,-42.7,4.968,5228.1,FALSE
38,housemaid,divorced,high,yes,no,may,phone,204,1,999,0,1.1,93.994,-36.4,4.857,5191,FALSE
51,blue-collar,married,primary,yes,no,may,phone,91,9,999,0,1.1,93.994,-36.4,4.864,5191,FALSE
42,admin,married,university,no,no,aug,cell,101,2,999,0,1.4,93.444,-36.1,4.968,5228.1,FALSE
44,technician,single,professional,yes,no,aug,cell,95,3,999,0,1.4,93.444,-36.1,4.963,5228.1,FALSE
34,admin,married,university,yes,no,may,phone,37,1,999,0,1.1,93.994,-36.4,4.859,5191,FALSE
29,blue-collar,single,middle,no,no,jul,cell,269,1,999,0,1.4,93.918,-42.7,4.957,5228.1,FALSE
60,admin,married,university,no,no,jun,phone,521,11,999,0,1.4,94.465,-41.8,4.962,5228.1,FALSE
39,admin,married,university,yes,no,nov,cell,97,2,999,0,-0.1,93.2,-42,4.191,5195.8,FALSE
36,housemaid,divorced,middle,yes,no,nov,cell,107,1,999,0,-0.1,93.2,-42,4.12,5195.8,FALSE
54,management,married,primary,yes,no,nov,cell,616,3,999,1,-0.1,93.2,-42,4.12,5195.8,FALSE
36,admin,married,high,yes,no,nov,cell,231,1,999,0,-0.1,93.2,-42,4.076,5195.8,FALSE
56,blue-collar,married,primary,yes,yes,may,phone,115,2,999,0,1.1,93.994,-36.4,4.858,5191,FALSE
47,blue-collar,married,high,no,no,apr,cell,439,2,999,0,-1.8,93.075,-47.1,1.365,5099.1,TRUE
47,technician,married,middle,no,no,may,phone,227,1,999,0,1.1,93.994,-36.4,4.856,5191,FALSE
45,admin,married,unknown,no,no,jun,cell,438,2,999,0,-2.9,92.963,-40.8,1.268,5076.2,TRUE
37,blue-collar,married,high,no,no,may,phone,286,1,999,0,1.1,93.994,-36.4,4.859,5191,FALSE
24,student,single,high,yes,yes,aug,cell,44,1,999,1,-2.9,92.201,-31.4,0.849,5076.2,FALSE
40,admin,married,university,yes,no,may,phone,615,2,999,0,1.1,93.994,-36.4,4.857,5191,TRUE
31,services,single,high,yes,no,jul,cell,48,3,999,0,1.4,93.918,-42.7,4.968,5228.1,FALSE
41,blue-collar,married,middle,yes,no,may,cell,7,6,999,0,-1.8,92.893,-46.2,1.244,5099.1,FALSE
40,unemployed,married,university,yes,no,jul,cell,113,1,999,0,1.4,93.918,-42.7,4.962,5228.1,FALSE
49,admin,married,primary,yes,no,apr,cell,805,2,999,1,-1.8,93.075,-47.1,1.498,5099.1,TRUE
35,blue-collar,married,middle,yes,no,nov,cell,299,2,999,0,-0.1,93.2,-42,4.12,5195.8,FALSE
35,management,married,university,yes,no,apr,cell,584,1,999,0,-1.8,93.075,-47.1,1.365,5099.1,FALSE
42,entrepreneur,married,primary,yes,no,nov,cell,127,1,999,0,-0.1,93.2,-42,4.191,5195.8,FALSE
31,admin,single,university,yes,yes,nov,phone,90,2,999,0,-0.1,93.2,-42,4.076,5195.8,FALSE
34,services,married,high,no,yes,may,cell,362,2,999,1,-1.8,92.893,-46.2,1.334,5099.1,FALSE
42,self-employed,married,university,yes,no,aug,cell,59,3,999,0,1.4,93.444,-36.1,4.966,5228.1,FALSE
31,technician,married,university,no,no,may,cell,733,2,999,0,-1.8,92.893,-46.2,1.299,5099.1,TRUE
32,technician,single,high,no,no,jun,cell,430,1,999,1,-2.9,92.963,-40.8,1.262,5076.2,TRUE
36,entrepreneur,married,middle,no,no,may,cell,104,3,999,0,-1.8,92.893,-46.2,1.354,5099.1,FALSE
40,blue-collar,married,primary,no,no,jun,phone,354,7,999,0,1.4,94.465,-41.8,4.961,5228.1,FALSE
72,retired,married,primary,no,no,jul,cell,338,1,999,0,-1.7,94.215,-40.3,0.881,4991.6,FALSE
39,blue-collar,married,middle,no,no,may,cell,69,4,999,0,-1.8,92.893,-46.2,1.313,5099.1,FALSE
29,entrepreneur,married,primary,yes,yes,jul,phone,286,3,999,0,1.4,93.918,-42.7,4.959,5228.1,FALSE
37,blue-collar,married,unknown,no,no,may,phone,154,2,999,0,1.1,93.994,-36.4,4.856,5191,FALSE
28,technician,single,university,yes,no,jul,cell,115,2,999,0,1.4,93.918,-42.7,4.962,5228.1,FALSE
26,admin,married,high,no,no,jun,cell,301,5,999,0,-1.7,94.055,-39.8,0.767,4991.6,TRUE
30,student,single,high,no,no,mar,cell,268,5,10,2,-1.8,92.843,-50,1.64,5099.1,TRUE
53,retired,married,middle,no,no,apr,phone,67,3,999,0,-1.8,93.075,-47.1,1.406,5099.1,FALSE
24,student,single,university,no,no,may,phone,908,2,999,0,-1.8,92.893,-46.2,1.327,5099.1,FALSE
80,retired,married,primary,no,no,may,cell,382,1,3,3,-1.8,93.876,-40,0.697,5008.7,TRUE
52,technician,married,middle,yes,no,may,phone,208,2,999,0,1.1,93.994,-36.4,4.86,5191,FALSE
50,management,married,university,no,no,may,phone,587,1,999,0,1.1,93.994,-36.4,4.86,5191,FALSE
51,blue-collar,married,primary,yes,no,aug,cell,197,3,999,0,1.4,93.444,-36.1,4.965,5228.1,FALSE
40,admin,married,high,yes,no,aug,phone,173,6,999,1,-1.7,94.027,-38.3,0.891,4991.6,FALSE
42,admin,married,university,yes,no,may,cell,230,6,999,0,-1.8,92.893,-46.2,1.354,5099.1,FALSE
34,management,married,university,no,no,may,phone,200,2,999,0,1.1,93.994,-36.4,4.86,5191,FALSE
33,admin,single,high,no,no,may,phone,240,1,999,0,1.1,93.994,-36.4,4.858,5191,FALSE
30,self-employed,married,university,yes,yes,aug,cell,390,2,999,0,-2.9,92.201,-31.4,0.881,5076.2,FALSE
37,self-employed,single,university,yes,no,apr,phone,44,1,999,0,-1.8,93.075,-47.1,1.365,5099.1,FALSE
40,blue-collar,married,primary,no,no,jun,phone,258,2,999,0,1.4,94.465,-41.8,4.961,5228.1,FALSE
26,blue-collar,married,middle,no,no,jul,phone,45,1,999,0,1.4,93.918,-42.7,4.963,5228.1,FALSE
29,unemployed,single,university,yes,no,jun,phone,198,1,999,0,-1.7,94.055,-39.8,0.713,4991.6,FALSE
25,technician,single,university,yes,yes,jun,phone,35,6,999,0,1.4,94.465,-41.8,4.96,5228.1,FALSE
36,admin,married,high,yes,no,apr,cell,53,1,999,0,-1.8,93.075,-47.1,1.405,5099.1,FALSE
42,self-employed,married,university,no,yes,aug,cell,327,3,999,0,1.4,93.444,-36.1,4.966,5228.1,FALSE
48,services,married,middle,yes,yes,jul,cell,51,5,999,0,1.4,93.918,-42.7,4.963,5228.1,FALSE
54,services,married,high,yes,no,aug,cell,111,2,999,0,1.4,93.444,-36.1,4.963,5228.1,FALSE
48,blue-collar,married,middle,yes,yes,aug,cell,303,3,999,0,1.4,93.444,-36.1,4.963,5228.1,FALSE
27,admin,married,middle,yes,yes,jul,cell,166,3,999,0,1.4,93.918,-42.7,4.962,5228.1,FALSE
30,blue-collar,married,middle,yes,no,may,cell,487,2,999,0,-1.8,92.893,-46.2,1.313,5099.1,FALSE
39,technician,married,high,no,no,jul,cell,266,9,999,0,1.4,93.918,-42.7,4.968,5228.1,FALSE
56,entrepreneur,married,primary,yes,no,jul,cell,20,20,999,0,1.4,93.918,-42.7,4.968,5228.1,FALSE
32,technician,married,high,yes,no,aug,cell,55,1,999,0,1.4,93.444,-36.1,4.965,5228.1,FALSE
55,admin,married,university,unknown,unknown,nov,cell,187,2,999,0,-0.1,93.2,-42,4.076,5195.8,FALSE
56,blue-collar,married,middle,yes,no,apr,cell,332,2,999,0,-1.8,93.075,-47.1,1.415,5099.1,FALSE
34,admin,married,university,no,no,nov,cell,230,1,999,1,-1.1,94.767,-50.8,1.05,4963.6,FALSE
42,entrepreneur,married,primary,yes,yes,nov,cell,20,4,999,0,-0.1,93.2,-42,4.12,5195.8,FALSE
53,blue-collar,married,primary,no,yes,jun,phone,340,2,999,0,1.4,94.465,-41.8,4.961,5228.1,FALSE
37,admin,single,university,yes,no,may,phone,355,2,999,0,1.1,93.994,-36.4,4.864,5191,FALSE
40,admin,divorced,high,yes,yes,sep,phone,21,1,999,1,-1.1,94.199,-37.5,0.886,4963.6,FALSE
45,services,single,unknown,no,no,apr,cell,345,1,6,1,-1.8,93.075,-47.1,1.405,5099.1,TRUE
41,admin,married,university,no,no,aug,cell,67,13,999,0,1.4,93.444,-36.1,4.962,5228.1,FALSE
34,blue-collar,single,middle,no,no,apr,cell,36,2,999,1,-1.8,93.075,-47.1,1.405,5099.1,FALSE
53,unemployed,single,middle,no,no,nov,cell,125,2,999,0,-0.1,93.2,-42,4.021,5195.8,FALSE
29,services,married,middle,yes,no,may,cell,302,1,999,1,-1.8,92.893,-46.2,1.327,5099.1,FALSE
47,admin,married,university,no,no,jul,cell,84,3,999,0,1.4,93.918,-42.7,4.962,5228.1,FALSE
55,technician,married,professional,no,no,jul,phone,155,1,999,0,1.4,93.918,-42.7,4.962,5228.1,FALSE
44,unknown,divorced,unknown,no,no,apr,cell,189,1,999,0,-1.8,93.075,-47.1,1.405,5099.1,FALSE
33,admin,married,university,yes,yes,may,cell,44,1,999,1,-1.8,92.893,-46.2,1.281,5099.1,FALSE
31,technician,single,middle,no,no,may,phone,191,2,999,0,1.1,93.994,-36.4,4.855,5191,FALSE
35,admin,married,high,no,no,aug,cell,155,1,4,1,-2.9,92.201,-31.4,0.884,5076.2,FALSE
51,blue-collar,married,primary,no,no,jul,cell,227,4,999,0,1.4,93.918,-42.7,4.96,5228.1,FALSE
28,admin,married,high,yes,no,jul,cell,119,3,999,0,1.4,93.918,-42.7,4.962,5228.1,FALSE
59,housemaid,married,primary,yes,no,aug,cell,618,2,999,0,1.4,93.444,-36.1,4.965,5228.1,FALSE
42,blue-collar,married,primary,no,no,may,phone,332,2,999,0,1.1,93.994,-36.4,4.856,5191,FALSE
36,technician,married,unknown,yes,no,jul,cell,81,1,999,0,1.4,93.918,-42.7,4.96,5228.1,FALSE
29,admin,single,primary,yes,no,may,cell,135,3,999,1,-1.8,92.893,-46.2,1.25,5099.1,FALSE
55,blue-collar,married,primary,no,no,aug,cell,188,3,999,0,1.4,93.444,-36.1,4.964,5228.1,FALSE
37,blue-collar,married,primary,yes,no,jun,phone,199,1,999,0,1.4,94.465,-41.8,4.959,5228.1,FALSE
29,blue-collar,married,high,no,no,may,phone,12,1,999,0,1.1,93.994,-36.4,4.855,5191,FALSE
34,admin,single,university,yes,no,may,cell,265,1,999,0,-1.8,92.893,-46.2,1.334,5099.1,FALSE
57,services,divorced,primary,no,no,may,cell,161,6,999,0,-1.8,92.893,-46.2,1.266,5099.1,FALSE
29,admin,married,university,no,no,nov,cell,142,1,999,1,-0.1,93.2,-42,4.191,5195.8,FALSE
58,retired,single,professional,yes,no,jun,phone,565,3,999,0,1.4,94.465,-41.8,4.955,5228.1,FALSE
35,blue-collar,married,middle,yes,no,dec,cell,105,1,4,3,-3,92.713,-33,0.707,5023.5,FALSE
43,technician,divorced,professional,no,no,apr,cell,131,2,999,1,-1.8,93.075,-47.1,1.405,5099.1,FALSE
27,admin,single,high,no,no,may,phone,444,1,999,0,-1.8,92.893,-46.2,1.281,5099.1,FALSE
44,admin,single,professional,yes,no,nov,cell,931,4,999,0,-0.1,93.2,-42,4.076,5195.8,TRUE
34,blue-collar,married,middle,no,yes,jul,cell,196,2,999,0,1.4,93.918,-42.7,4.963,5228.1,FALSE
29,blue-collar,single,middle,no,no,jul,cell,243,1,999,0,1.4,93.918,-42.7,4.957,5228.1,FALSE
36,admin,married,high,yes,no,jun,phone,21,3,999,0,1.4,94.465,-41.8,4.959,5228.1,FALSE
52,services,married,high,no,yes,may,cell,38,2,999,0,-1.8,92.893,-46.2,1.313,5099.1,FALSE
34,technician,married,professional,no,no,aug,cell,123,1,999,0,-2.9,92.201,-31.4,0.861,5076.2,FALSE
33,services,single,high,no,no,jun,phone,326,3,999,0,1.4,94.465,-41.8,4.865,5228.1,FALSE
41,admin,married,university,no,no,jul,cell,1360,3,999,0,1.4,93.918,-42.7,4.96,5228.1,TRUE
44,blue-collar,married,primary,yes,no,apr,phone,272,2,999,1,-1.8,93.075,-47.1,1.41,5099.1,FALSE
35,management,married,university,yes,no,nov,cell,121,1,999,0,-0.1,93.2,-42,4.191,5195.8,FALSE
44,services,married,high,yes,no,may,phone,1030,1,999,0,1.1,93.994,-36.4,4.857,5191,TRUE
52,housemaid,married,primary,no,no,jul,cell,347,2,999,0,1.4,93.918,-42.7,4.963,5228.1,FALSE
57,admin,married,professional,yes,no,jul,cell,425,1,999,0,1.4,93.918,-42.7,4.962,5228.1,FALSE
58,blue-collar,married,primary,yes,no,jul,cell,86,2,999,0,1.4,93.918,-42.7,4.96,5228.1,FALSE
33,admin,single,university,yes,no,oct,cell,233,1,999,0,-3.4,92.431,-26.9,0.739,5017.5,TRUE
45,housemaid,married,professional,no,no,may,phone,166,2,999,0,1.1,93.994,-36.4,4.857,5191,FALSE
43,unemployed,divorced,middle,no,no,jul,cell,39,9,999,0,1.4,93.918,-42.7,4.962,5228.1,FALSE
42,self-employed,married,university,yes,no,nov,cell,888,3,999,0,-0.1,93.2,-42,4.021,5195.8,FALSE
24,student,single,professional,yes,no,jul,cell,817,2,999,0,-1.7,94.215,-40.3,0.896,4991.6,TRUE
26,admin,single,high,no,yes,may,phone,8,2,999,0,1.1,93.994,-36.4,4.858,5191,FALSE
39,management,married,university,no,yes,jun,phone,127,1,999,0,1.4,94.465,-41.8,4.958,5228.1,FALSE
29,technician,single,university,yes,no,may,phone,256,1,999,0,1.1,93.994,-36.4,4.857,5191,FALSE
41,blue-collar,divorced,middle,yes,no,may,cell,48,2,999,0,-1.8,92.893,-46.2,1.344,5099.1,FALSE
31,admin,single,university,no,yes,aug,cell,167,1,999,0,1.4,93.444,-36.1,4.963,5228.1,FALSE
44,housemaid,married,middle,yes,no,may,phone,118,4,999,0,1.1,93.994,-36.4,4.857,5191,FALSE
43,blue-collar,divorced,primary,yes,no,jul,cell,1242,2,999,0,1.4,93.918,-42.7,4.963,5228.1,FALSE
33,services,married,high,yes,no,jun,phone,393,3,999,0,1.4,94.465,-41.8,4.865,5228.1,FALSE
35,unemployed,married,professional,yes,no,dec,cell,315,1,6,1,-3,92.713,-33,0.706,5023.5,TRUE
51,blue-collar,divorced,unknown,no,no,jun,phone,197,6,999,0,1.4,94.465,-41.8,4.959,5228.1,FALSE
43,blue-collar,married,primary,no,no,jun,phone,216,3,999,0,1.4,94.465,-41.8,4.967,5228.1,FALSE
34,admin,married,university,yes,yes,aug,phone,19,10,999,0,1.4,93.444,-36.1,4.962,5228.1,FALSE
54,blue-collar,married,middle,yes,no,may,phone,166,1,999,0,1.1,93.994,-36.4,4.859,5191,FALSE
47,admin,divorced,university,no,no,aug,cell,200,2,999,0,1.4,93.444,-36.1,4.964,5228.1,FALSE
29,student,single,high,no,no,may,cell,104,1,7,1,-1.8,93.876,-40,0.668,5008.7,FALSE
45,blue-collar,married,middle,no,no,may,phone,159,3,999,0,1.1,93.994,-36.4,4.857,5191,FALSE
42,management,married,university,no,no,nov,cell,316,1,999,0,-0.1,93.2,-42,4.076,5195.8,FALSE
67,retired,married,professional,yes,yes,aug,cell,186,1,999,0,-2.9,92.201,-31.4,0.861,5076.2,TRUE
45,housemaid,married,primary,no,no,aug,cell,463,14,999,0,1.4,93.444,-36.1,4.965,5228.1,FALSE
63,blue-collar,married,primary,yes,yes,aug,cell,107,3,999,0,-2.9,92.201,-31.4,0.869,5076.2,FALSE
26,entrepreneur,single,high,yes,no,apr,cell,707,1,999,1,-1.8,93.075,-47.1,1.479,5099.1,TRUE
34,blue-collar,single,primary,yes,yes,jul,cell,195,1,999,0,1.4,93.918,-42.7,4.957,5228.1,FALSE
68,retired,single,university,no,no,sep,cell,500,2,999,1,-3.4,92.379,-29.8,0.739,5017.5,FALSE
54,admin,married,university,no,no,may,phone,513,1,999,0,1.1,93.994,-36.4,4.855,5191,TRUE
31,admin,married,university,no,no,nov,cell,211,1,999,0,-0.1,93.2,-42,4.076,5195.8,FALSE
53,admin,divorced,university,no,no,jun,phone,1330,3,999,0,1.4,94.465,-41.8,4.967,5228.1,FALSE
41,blue-collar,married,primary,yes,no,jun,phone,132,2,999,0,1.4,94.465,-41.8,4.865,5228.1,FALSE
33,self-employed,married,middle,yes,no,jul,cell,151,1,999,0,1.4,93.918,-42.7,4.963,5228.1,FALSE
34,technician,married,high,yes,no,aug,cell,99,3,999,0,1.4,93.444,-36.1,4.964,5228.1,FALSE
32,admin,married,university,no,no,may,cell,366,2,999,0,-1.8,92.893,-46.2,1.266,5099.1,FALSE
39,blue-collar,married,primary,no,no,may,cell,132,1,999,0,-1.8,92.893,-46.2,1.344,5099.1,FALSE
22,blue-collar,married,middle,yes,no,may,cell,23,1,999,0,-1.8,92.893,-46.2,1.266,5099.1,FALSE
42,self-employed,married,primary,yes,yes,may,phone,195,2,999,0,1.1,93.994,-36.4,4.86,5191,FALSE
42,blue-collar,married,primary,no,yes,may,phone,89,4,999,0,1.1,93.994,-36.4,4.857,5191,FALSE
30,admin,single,university,no,yes,apr,cell,505,1,999,0,-1.8,93.075,-47.1,1.423,5099.1,TRUE
34,technician,single,professional,yes,yes,aug,cell,414,2,999,0,1.4,93.444,-36.1,4.968,5228.1,FALSE
50,management,married,university,yes,no,aug,cell,734,2,999,0,1.4,93.444,-36.1,4.965,5228.1,TRUE
32,blue-collar,married,middle,yes,no,may,cell,34,11,999,0,-1.8,92.893,-46.2,1.25,5099.1,FALSE
43,self-employed,married,primary,no,yes,nov,cell,206,5,999,0,-0.1,93.2,-42,4.12,5195.8,FALSE
33,technician,divorced,professional,no,no,jun,phone,128,1,999,0,1.4,94.465,-41.8,4.864,5228.1,FALSE
54,blue-collar,single,primary,yes,no,may,phone,1171,1,999,0,1.1,93.994,-36.4,4.857,5191,FALSE
56,blue-collar,married,professional,unknown,unknown,may,phone,340,1,999,0,1.1,93.994,-36.4,4.864,5191,FALSE
31,self-employed,married,middle,no,no,jul,cell,155,2,999,0,1.4,93.918,-42.7,4.957,5228.1,FALSE
32,admin,married,university,no,no,aug,cell,298,1,999,0,1.4,93.444,-36.1,4.966,5228.1,FALSE
40,housemaid,married,primary,yes,no,jul,phone,225,3,999,0,1.4,93.918,-42.7,4.961,5228.1,FALSE
35,blue-collar,married,primary,no,no,may,cell,96,2,999,1,-1.8,92.893,-46.2,1.281,5099.1,FALSE
32,technician,single,university,yes,yes,nov,cell,1162,2,999,0,-0.1,93.2,-42,4.021,5195.8,FALSE
38,technician,married,middle,no,no,jun,phone,129,2,999,0,1.4,94.465,-41.8,4.961,5228.1,FALSE
35,admin,single,university,no,no,aug,cell,102,1,999,0,1.4,93.444,-36.1,4.963,5228.1,FALSE
32,management,single,high,yes,no,may,phone,326,2,999,0,1.1,93.994,-36.4,4.858,5191,FALSE
33,technician,single,professional,yes,no,aug,cell,54,3,999,0,1.4,93.444,-36.1,4.963,5228.1,FALSE
36,services,married,high,yes,no,may,phone,352,2,999,0,1.1,93.994,-36.4,4.857,5191,FALSE
25,admin,single,university,no,no,jul,cell,835,1,999,0,1.4,93.918,-42.7,4.957,5228.1,FALSE
31,blue-collar,married,high,no,no,jun,phone,544,1,999,0,1.4,94.465,-41.8,4.864,5228.1,FALSE
31,admin,single,university,no,no,aug,cell,359,2,999,0,1.4,93.444,-36.1,4.963,5228.1,FALSE
76,retired,married,professional,no,no,aug,cell,308,1,15,1,-2.9,92.201,-31.4,0.861,5076.2,TRUE
40,admin,married,high,no,no,jun,phone,314,2,999,0,1.4,94.465,-41.8,4.866,5228.1,FALSE
32,services,single,high,yes,no,may,cell,53,1,999,1,-1.8,92.893,-46.2,1.281,5099.1,FALSE
39,technician,married,professional,no,no,apr,cell,225,1,2,1,-1.8,93.075,-47.1,1.365,5099.1,TRUE
27,student,single,high,yes,no,may,cell,41,1,999,0,-1.8,92.893,-46.2,1.291,5099.1,FALSE
43,housemaid,married,primary,yes,no,jul,cell,183,1,999,0,1.4,93.918,-42.7,4.962,5228.1,FALSE
50,management,divorced,university,yes,no,nov,cell,183,1,999,1,-0.1,93.2,-42,4.021,5195.8,FALSE
33,services,married,high,unknown,unknown,aug,cell,240,2,999,0,-2.9,92.201,-31.4,0.873,5076.2,FALSE
39,blue-collar,married,primary,yes,no,may,cell,652,1,999,0,-1.8,92.893,-46.2,1.299,5099.1,FALSE
57,admin,divorced,university,no,no,nov,phone,5,1,999,0,-0.1,93.2,-42,4.663,5195.8,FALSE
28,services,single,primary,no,no,jun,cell,385,2,4,1,-2.9,92.963,-40.8,1.26,5076.2,TRUE
46,management,married,middle,no,no,may,phone,134,3,999,0,1.1,93.994,-36.4,4.864,5191,FALSE
47,blue-collar,married,high,yes,no,may,cell,934,2,999,1,-1.8,92.893,-46.2,1.25,5099.1,TRUE
38,admin,divorced,middle,yes,no,apr,cell,39,4,999,0,-1.8,93.075,-47.1,1.405,5099.1,FALSE
28,student,single,high,no,no,oct,phone,280,1,999,0,-3.4,92.431,-26.9,0.74,5017.5,FALSE
30,admin,single,university,no,no,jun,phone,301,4,999,0,1.4,94.465,-41.8,4.955,5228.1,FALSE
60,retired,divorced,professional,yes,no,sep,cell,63,1,999,2,-3.4,92.379,-29.8,0.743,5017.5,FALSE
28,self-employed,single,university,no,no,may,cell,386,1,999,0,-1.8,92.893,-46.2,1.25,5099.1,FALSE
43,entrepreneur,married,primary,yes,no,may,phone,147,3,999,0,1.1,93.994,-36.4,4.857,5191,FALSE
34,admin,single,university,no,yes,may,cell,14,5,999,0,-1.8,92.893,-46.2,1.299,5099.1,FALSE
28,services,married,middle,no,no,may,phone,11,2,999,0,-1.8,92.893,-46.2,1.327,5099.1,FALSE
44,admin,married,high,yes,no,may,phone,223,2,999,0,1.1,93.994,-36.4,4.864,5191,FALSE
